,Real,Pred
3181,63.0,54.62863
3182,60.7,51.8988
3183,60.0,49.463287
3184,60.05,47.509796
3185,65.0,46.400093
3186,71.74,52.262047
3187,79.07,59.384373
3188,84.71,63.80402
3189,87.02,65.6192
3190,85.0,65.20793
3191,78.69,63.4422
3192,72.39,74.549965
3193,66.75,71.068245
3194,60.9,68.44399
3195,57.77,66.39336
3196,55.8,63.720535
3197,54.01,62.460182
3198,54.35,62.77246
3199,60.75,62.412994
3200,60.6,62.61594
3201,60.09,62.109825
3202,45.0,59.57993
3203,30.0,57.183727
3204,27.82,54.745304
3205,10.0,51.924927
3206,3.8400000000000034,49.513012
3207,1.95000000000001,47.548943
3208,1.95000000000001,46.237175
3209,1.95000000000001,45.711838
3210,1.95000000000001,47.90551
3211,38.5,55.282776
3212,61.01,65.83953
3213,72.64,72.390854
3214,70.73,73.26201
3215,65.0,70.56687
3216,42.38,59.383408
3217,38.6,54.270004
3218,36.73,50.535072
3219,22.090000000000003,47.748753
3220,21.9,45.65619
3221,21.799999999999997,44.470413
3222,22.08,43.677277
3223,25.25,43.02175
3224,31.39,42.499664
3225,22.1,41.950523
3226,18.950000000000003,41.632957
3227,11.009999999999998,41.293144
3228,10.0,41.009087
3229,7.450000000000003,40.719894
3230,1.95000000000001,40.534077
3231,0.9999999999999929,40.236305
3232,1.95000000000001,40.115685
3233,1.95000000000001,40.11843
3234,5.000000000000007,40.61275
3235,36.0,43.12603
3236,53.44,53.003185
3237,70.99,65.39603
3238,70.53,72.64819
3239,65.05,71.96815
3240,60.51,54.04709
3241,53.03,44.160515
3242,54.49,38.81618
3243,63.87,40.633385
3244,70.0,51.33692
3245,72.08,68.643456
3246,80.43,78.29049
3247,85.12,80.723816
3248,89.91,81.32613
3249,86.63,81.67256
3250,82.0,81.02978
3251,81.86,78.48176
3252,78.02,73.98228
3253,76.68,67.57589
3254,74.75,62.859573
3255,71.78,61.080105
3256,70.36,65.68022
3257,72.5,74.04474
3258,77.96,79.87828
3259,85.77,82.68071
3260,88.92,83.76143
3261,94.65,83.9418
3262,88.73,82.70856
3263,83.62,77.98356
3264,83.42,75.80451
3265,82.11,67.75862
3266,76.68,63.098152
3267,75.51,60.862896
3268,75.51,60.882942
3269,75.51,74.54433
3270,81.02,83.776306
3271,87.98,86.54217
3272,90.07,87.316315
3273,87.25,86.08133
3274,82.42,81.356766
3275,80.0,72.48986
3276,73.08,66.123795
3277,67.46,60.213562
3278,62.55,53.947803
3279,61.92,46.706894
3280,60.16,40.146904
3281,64.25,37.07939
3282,75.51,58.763264
3283,83.28,77.33619
3284,87.31,83.97689
3285,87.98,84.84355
3286,83.7,80.78496
3287,78.92,71.488846
3288,72.59,75.31498
3289,65.49,70.446144
3290,63.1,68.2923
3291,62.08,68.13034
3292,63.82,69.32431
3293,69.79,76.32775
3294,82.96,83.2342
3295,91.86,86.03049
3296,97.01,86.85559
3297,89.32,85.97813
3298,84.65,83.88359
3299,81.96,79.55158
3300,77.77,75.82151
3301,75.01,70.868866
3302,64.5,65.88512
3303,63.55,60.56553
3304,63.87,57.2782
3305,71.0,66.68706
3306,78.69,78.71518
3307,85.18,84.69252
3308,89.32,86.75695
3309,90.01,87.31682
3310,87.07,86.46976
3311,80.05,83.22
3312,76.68,80.41647
3313,71.07,74.55632
3314,69.2,71.99948
3315,70.94,71.85394
3316,75.0,74.43184
3317,78.75,80.00853
3318,85.13,85.08229
3319,90.23,87.1932
3320,94.9,88.213936
3321,85.09,87.26811
3322,81.72,84.96916
3323,81.71,79.71837
3324,81.72,75.818794
3325,81.72,71.10493
3326,77.78,66.23372
3327,69.35,61.71921
3328,68.0,59.070152
3329,70.36,68.66796
3330,74.74,80.732216
3331,82.17,86.16166
3332,86.89,88.13663
3333,90.01,88.46515
3334,87.1,86.96744
3335,84.75,83.13805
3336,80.85,79.975525
3337,79.46,74.36463
3338,79.18,71.813324
3339,79.18,71.77354
3340,79.46,74.56911
3341,79.18,81.28236
3342,82.8,87.1001
3343,85.06,89.519684
3344,86.01,90.952156
3345,80.85,90.19565
3346,78.1,87.08229
3347,77.02,82.06849
3348,75.0,77.44212
3349,65.07,72.39321
3350,53.17,67.96306
3351,47.07,63.76237
3352,40.0,61.58172
3353,37.98,69.066124
3354,39.49,81.01828
3355,51.05,87.1116
3356,62.99,89.12489
3357,77.99,89.06902
3358,77.02,85.86183
3359,75.0,78.52416
3360,67.21,65.9663
3361,63.87,60.37482
3362,63.87,56.650894
3363,65.0,52.49071
3364,66.0,46.00084
3365,68.1,38.39338
3366,75.0,31.596394
3367,76.68,27.075726
3368,77.38,24.320835
3369,75.51,21.967213
3370,72.02,20.541409
3371,69.0,19.23005
3372,65.05,17.793743
3373,60.14,16.305904
3374,53.64,15.272583
3375,50.55,14.113132
3376,47.5,13.551533
3377,49.6,13.287689
3378,50.85,13.135864
3379,60.02,14.372963
3380,76.68,18.79398
3381,80.43,21.904434
3382,80.43,21.33609
3383,79.24,19.614655
3384,74.0,75.45422
3385,62.3,73.036514
3386,60.7,70.223206
3387,60.7,68.51044
3388,63.87,66.90536
3389,66.1,66.58891
3390,70.36,67.40901
3391,71.01,66.05698
3392,72.75,64.481064
3393,75.0,62.251083
3394,76.68,59.88083
3395,79.0,57.42215
3396,78.46,54.806458
3397,78.46,51.55952
3398,69.35,47.81817
3399,57.08,43.867535
3400,53.95,41.569874
3401,53.85,48.03556
3402,54.0,63.65083
3403,58.0,74.09955
3404,74.9,77.76634
3405,79.48,78.479546
3406,80.0,78.24683
3407,78.03,77.012924
3408,68.1,75.22281
3409,58.51,73.49424
3410,57.42,72.12762
3411,57.42,71.68322
3412,57.02,72.03194
3413,56.67,73.73842
3414,70.36,75.97853
3415,76.45,77.18374
3416,80.63,77.56918
3417,76.45,77.66687
3418,66.0,77.46359
3419,60.7,77.23828
3420,63.87,76.92188
3421,62.03,76.028496
3422,58.51,74.75232
3423,57.42,73.14861
3424,58.95,72.106476
3425,60.49,73.23054
3426,61.48,75.34216
3427,74.0,76.9177
3428,82.72,77.658844
3429,85.56,77.86502
3430,84.06,77.54895
3431,82.88,76.78619
3432,80.0,69.32573
3433,78.75,67.59971
3434,79.02,66.47084
3435,79.19,65.90148
3436,79.19,65.83464
3437,79.19,67.02451
3438,80.75,69.34072
3439,82.39,70.74341
3440,84.65,71.378654
3441,80.0,71.27433
3442,78.6,70.707
3443,77.57,69.64096
3444,76.31,68.52073
3445,75.18,67.44127
3446,70.36,66.14795
3447,65.0,64.60097
3448,62.4,63.918335
3449,64.7,65.52134
3450,65.48,67.95206
3451,76.31,70.173225
3452,80.01,71.31362
3453,83.18,71.65399
3454,82.03,71.19576
3455,79.19,69.90646
3456,79.25,72.38248
3457,74.01,69.82387
3458,74.01,68.3715
3459,75.18,67.64943
3460,75.23,67.75207
3461,79.89,70.08922
3462,82.7,73.82099
3463,84.59,75.99371
3464,90.0,76.696266
3465,84.67,76.36703
3466,81.94,75.27415
3467,81.0,73.28927
3468,81.68,71.63933
3469,81.0,70.28311
3470,79.89,68.81134
3471,77.04,67.040474
3472,77.07,66.41068
3473,79.02,68.43976
3474,79.35,72.54866
3475,81.0,75.54856
3476,84.04,76.73199
3477,88.0,76.96896
3478,84.41,76.2771
3479,82.3,74.53603
3480,85.0,86.66114
3481,84.27,83.63647
3482,84.16,81.72612
3483,84.27,81.22705
3484,84.27,81.88057
3485,84.37,84.34648
3486,86.62,87.55055
3487,88.79,89.22473
3488,91.24,90.02334
3489,88.33,89.7737
3490,86.62,88.95787
3491,85.03,87.58333
3492,85.01,86.2226
3493,84.63,84.07755
3494,83.7,82.157074
3495,83.76,79.39353
3496,84.27,76.57555
3497,85.01,77.969475
3498,86.14,82.88692
3499,87.06,87.08719
3500,88.87,89.206535
3501,91.96,89.75903
3502,89.21,89.56049
3503,86.9,88.56299
3504,89.8,87.37915
3505,88.69,85.63398
3506,88.02,84.32344
3507,89.43,83.50745
3508,89.43,83.28157
3509,89.8,84.81282
3510,89.8,87.4387
3511,93.01,88.77732
3512,96.51,89.228546
3513,94.96,88.63459
3514,91.05,87.57691
3515,89.92,86.47789
3516,89.43,85.54492
3517,87.27,84.1526
3518,84.93,83.21182
3519,83.75,81.34549
3520,83.34,79.57453
3521,84.32,81.1532
3522,83.7,84.70022
3523,85.75,87.45255
3524,90.0,88.75791
3525,93.71,88.93619
3526,90.75,88.18603
3527,87.48,86.45448
3528,91.94,90.70036
3529,90.0,89.39717
3530,89.8,87.81718
3531,89.8,86.65903
3532,89.8,85.41305
3533,89.8,84.60295
3534,87.48,84.344955
3535,87.27,83.08098
3536,87.48,82.10631
3537,85.58,80.67734
3538,83.75,79.251686
3539,83.94,77.766624
3540,83.56,76.53892
3541,83.5,75.03781
3542,75.18,72.551796
3543,67.72,70.56153
3544,62.05,71.01886
3545,61.91,75.59892
3546,63.87,83.46913
3547,68.1,89.17
3548,82.7,92.17576
3549,88.69,92.732185
3550,85.79,91.959335
3551,82.7,90.05542
3552,83.56,85.02983
3553,74.01,83.05316
3554,68.1,80.73524
3555,68.87,78.93518
3556,69.0,77.33379
3557,71.57,76.08171
3558,74.01,75.96949
3559,67.21,75.12365
3560,65.5,74.84515
3561,66.1,74.67837
3562,65.05,74.20624
3563,64.8,74.03735
3564,64.7,74.05455
3565,64.9,73.836395
3566,63.87,71.79264
3567,62.65,70.0332
3568,62.57,69.00596
3569,62.66,69.23351
3570,63.87,74.51531
3571,75.18,82.67033
3572,89.8,88.4805
3573,93.84,90.51422
3574,93.84,90.55691
3575,90.64,89.694016
3576,88.93,86.82502
3577,86.7,86.07715
3578,85.92,85.638535
3579,86.7,85.69334
3580,87.0,85.777985
3581,87.0,86.391884
3582,88.99,87.95734
3583,91.01,89.08495
3584,95.0,89.77079
3585,91.93,89.5435
3586,91.05,89.07149
3587,89.99,88.50826
3588,88.98,88.09651
3589,87.05,87.65887
3590,85.02,86.937805
3591,82.89,86.439575
3592,82.89,86.050995
3593,82.89,86.39456
3594,83.71,87.01596
3595,85.31,87.66773
3596,90.02,88.691986
3597,93.11,89.09096
3598,91.93,88.3411
3599,90.0,87.2979
3600,89.5,88.60965
3601,88.11,87.693016
3602,86.7,87.2747
3603,86.75,87.006165
3604,86.7,86.87363
3605,88.0,87.05747
3606,89.5,87.80637
3607,91.1,88.810196
3608,92.34,89.85052
3609,91.9,89.780045
3610,90.5,89.2262
3611,88.19,88.44128
3612,85.9,87.31477
3613,83.26,86.66013
3614,79.18,85.53441
3615,74.52,84.93943
3616,74.1,84.171616
3617,78.01,84.05052
3618,79.75,84.39515
3619,86.7,85.177025
3620,90.4,86.65726
3621,92.54,87.3869
3622,92.38,86.990814
3623,91.52,86.23738
3624,89.66,86.376495
3625,87.0,84.80023
3626,85.0,83.17054
3627,85.0,81.584435
3628,84.17,79.73455
3629,85.02,78.29223
3630,88.57,79.038216
3631,91.14,81.428276
3632,92.76,82.9773
3633,90.07,82.72532
3634,88.57,81.05225
3635,85.21,79.58941
3636,84.1,77.766716
3637,83.51,75.78495
3638,80.0,73.66221
3639,78.01,71.669205
3640,74.36,70.07785
3641,78.5,68.44167
3642,79.18,65.16213
3643,83.34,60.367126
3644,84.17,55.826763
3645,89.03,52.788273
3646,86.7,51.23604
3647,83.22,50.491653
3648,83.75,84.48062
3649,79.93,82.49975
3650,76.58,80.74213
3651,77.35,79.3648
3652,77.58,78.49942
3653,80.75,78.15637
3654,85.01,80.37475
3655,88.01,84.73326
3656,89.18,88.38374
3657,83.75,89.42895
3658,81.94,88.70134
3659,80.0,87.115005
3660,80.0,85.77028
3661,78.58,84.53444
3662,74.36,83.50668
3663,65.9,82.28402
3664,65.86,80.77809
3665,69.3,80.188705
3666,75.0,82.14731
3667,81.99,86.29806
3668,83.01,89.49947
3669,87.32,91.262344
3670,86.75,91.29924
3671,83.35,90.88854
3672,77.2,82.853195
3673,75.86,81.6232
3674,74.99,81.111465
3675,78.0,81.02576
3676,78.08,81.30851
3677,80.85,82.13183
3678,84.12,83.5058
3679,88.01,85.13742
3680,89.18,86.00734
3681,87.56,85.08046
3682,84.2,83.88304
3683,83.7,82.61445
3684,83.6,81.319
3685,83.29,79.67394
3686,79.08,77.77471
3687,76.08,75.65862
3688,72.04,73.49087
3689,75.9,73.0979
3690,79.91,76.61809
3691,81.95,80.82104
3692,81.69,83.95149
3693,83.13,85.36966
3694,80.35,85.353165
3695,75.3,84.048004
3696,76.22,81.376816
3697,69.1,80.28211
3698,65.87,79.50461
3699,65.9,79.17876
3700,65.65,79.20113
3701,65.86,79.484665
3702,65.86,79.795105
3703,68.87,79.66988
3704,76.42,79.68483
3705,79.2,79.31334
3706,83.74,78.14002
3707,83.74,76.49032
3708,83.35,74.68202
3709,83.74,72.44493
3710,81.55,70.18168
3711,77.62,68.44072
3712,76.22,67.92484
3713,75.81,69.36044
3714,75.86,74.755486
3715,77.01,79.61749
3716,81.55,82.53591
3717,84.55,83.486786
3718,84.34,83.20628
3719,80.0,82.05653
3720,84.21,80.043594
3721,81.58,79.23812
3722,75.0,78.88387
3723,74.36,79.02601
3724,69.0,79.284164
3725,69.05,79.61998
3726,69.05,80.52139
3727,67.87,80.95339
3728,65.9,81.3249
3729,65.65,81.07344
3730,64.8,80.46506
3731,65.0,79.91531
3732,64.9,79.642235
3733,65.26,79.11877
3734,64.59,78.20283
3735,54.57,76.85399
3736,39.33,75.28534
3737,54.99,75.77733
3738,60.02,77.564964
3739,68.05,79.350914
3740,76.38,81.11703
3741,84.55,81.6824
3742,85.93,81.48895
3743,82.8,80.69701
3744,76.75,74.724205
3745,66.38,73.88971
3746,65.86,73.521614
3747,65.86,73.55175
3748,66.1,73.8075
3749,76.44,74.80289
3750,81.01,76.238014
3751,85.94,77.02826
3752,90.0,77.22094
3753,86.0,77.17946
3754,82.55,76.78487
3755,81.0,76.488846
3756,80.0,76.242966
3757,79.75,75.59583
3758,78.51,74.86427
3759,76.97,74.15012
3760,77.25,73.47528
3761,79.55,73.86086
3762,83.18,74.93942
3763,88.0,76.1568
3764,89.95,76.97029
3765,87.24,77.170784
3766,85.74,76.6666
3767,82.55,76.020256
3768,81.0,76.97693
3769,79.33,75.61578
3770,78.93,75.112465
3771,79.33,75.120895
3772,82.18,75.38397
3773,84.16,76.55941
3774,84.36,77.93048
3775,90.03,78.61587
3776,93.85,78.94023
3777,85.32,78.70954
3778,80.14,77.9612
3779,79.95,77.12073
3780,80.14,76.56035
3781,80.0,75.82055
3782,79.33,75.026306
3783,76.01,73.95407
3784,74.47,73.1761
3785,79.33,74.06402
3786,83.79,75.95407
3787,86.52,77.76395
3788,87.32,78.75041
3789,87.24,78.90413
3790,83.96,78.46283
3791,79.33,77.22903
3792,82.03,84.905106
3793,79.0,82.85197
3794,75.01,82.297195
3795,77.44,82.56642
3796,79.86,83.2358
3797,81.98,85.22687
3798,82.89,87.31959
3799,86.44,88.2255
3800,88.11,88.48418
3801,82.59,87.97008
3802,81.98,86.97952
3803,81.98,85.99765
3804,82.29,85.24715
3805,82.39,83.5463
3806,81.98,82.48805
3807,77.07,81.22379
3808,72.42,80.37987
3809,78.32,81.552284
3810,82.99,84.30373
3811,85.53,86.70025
3812,86.7,87.81836
3813,86.44,87.86003
3814,85.0,87.12094
3815,78.0,85.73173
3816,82.95,79.40906
3817,78.0,77.99237
3818,75.0,77.47317
3819,75.0,77.692856
3820,73.58,78.40346
3821,81.0,80.48933
3822,83.25,82.86252
3823,89.27,84.03967
3824,92.5,84.441986
3825,84.59,84.01049
3826,83.99,82.91712
3827,84.19,81.67769
3828,84.34,80.673645
3829,84.34,79.241295
3830,83.68,77.90497
3831,80.91,76.790146
3832,78.22,75.96261
3833,81.7,77.13051
3834,85.74,79.570694
3835,89.62,82.13588
3836,89.18,83.62431
3837,89.18,83.84561
3838,87.25,83.2841
3839,82.59,82.03108
3840,83.9,85.35863
3841,80.0,83.37156
3842,74.56,82.15666
3843,71.0,82.17883
3844,69.05,83.23048
3845,72.5,85.373474
3846,82.0,87.12277
3847,90.0,87.910324
3848,92.26,88.113205
3849,85.05,87.59454
3850,83.0,86.17641
3851,83.18,84.97748
3852,83.9,84.07995
3853,83.34,82.640854
3854,83.18,81.84002
3855,81.2,80.70311
3856,80.0,79.61702
3857,80.0,80.32935
3858,82.98,82.73508
3859,88.07,85.59989
3860,89.92,87.0159
3861,88.07,87.15065
3862,88.63,86.24725
3863,85.04,84.12184
3864,82.98,82.36751
3865,81.6,80.99264
3866,79.95,80.16135
3867,79.7,80.02094
3868,77.21,79.98528
3869,73.35,81.069305
3870,73.35,83.04544
3871,73.35,84.220764
3872,77.96,84.24781
3873,77.21,83.27722
3874,73.35,82.51897
3875,70.5,81.93675
3876,71.01,81.63452
3877,76.7,80.93407
3878,73.35,80.151215
3879,68.86,78.972885
3880,68.65,78.31601
3881,68.9,79.366684
3882,73.35,82.22771
3883,81.2,85.59768
3884,87.85,87.491684
3885,91.42,87.46141
3886,91.88,85.99574
3887,88.68,84.15522
3888,80.62,79.46515
3889,80.0,77.64703
3890,79.95,76.60173
3891,80.0,76.411865
3892,80.31,76.176636
3893,81.02,76.4489
3894,80.72,77.45643
3895,80.31,77.50609
3896,80.31,78.1644
3897,79.7,78.32179
3898,76.0,78.232475
3899,73.35,77.72104
3900,69.99,76.76728
3901,72.86,75.8598
3902,73.35,74.8023
3903,69.99,73.31198
3904,69.95,72.30681
3905,70.0,73.629616
3906,73.35,76.479095
3907,79.95,80.21697
3908,88.07,82.991104
3909,93.27,83.46312
3910,95.0,82.40505
3911,92.63,80.93495
3912,87.7,81.960526
3913,87.08,79.21743
3914,83.95,77.470535
3915,85.0,76.88548
3916,86.7,76.86761
3917,87.29,78.63876
3918,88.0,82.121185
3919,93.0,84.43265
3920,93.0,85.35956
3921,90.0,84.81432
3922,87.54,83.446915
3923,87.7,82.48399
3924,88.07,81.98694
3925,88.07,81.13617
3926,87.29,79.629295
3927,81.71,77.53336
3928,81.71,75.89035
3929,82.08,77.4506
3930,88.85,80.92035
3931,95.0,84.095825
3932,98.35,85.62182
3933,95.0,85.70705
3934,92.29,84.418724
3935,88.0,82.1824
3936,90.0,91.56699
3937,87.0,89.11494
3938,84.05,86.71728
3939,81.2,85.59375
3940,81.2,85.94429
3941,84.05,89.423195
3942,85.0,93.68026
3943,93.55,95.60617
3944,96.81,96.18864
3945,92.0,95.0388
3946,90.0,92.828735
3947,92.0,90.917175
3948,92.0,89.40686
3949,92.2,87.38724
3950,91.1,84.915184
3951,89.51,82.34373
3952,89.7,80.705536
3953,92.2,82.852585
3954,94.6,89.47585
3955,100.0,94.02826
3956,100.0,95.86676
3957,97.36,96.17273
3958,94.55,95.39509
3959,92.74,93.5134
3960,97.5,91.46369
3961,95.0,88.87829
3962,93.35,87.544846
3963,93.35,86.98256
3964,93.35,87.092026
3965,93.46,89.3851
3966,95.01,94.07272
3967,99.29,96.54945
3968,100.0,97.229416
3969,96.16,96.628784
3970,93.35,95.22284
3971,92.69,93.88701
3972,92.2,93.06151
3973,89.99,90.833206
3974,89.21,88.503716
3975,82.58,86.46332
3976,85.5,84.51708
3977,92.64,86.31743
3978,95.65,91.85188
3979,98.91,95.61315
3980,105.51,96.87039
3981,100.84,96.661606
3982,100.0,94.88029
3983,95.65,92.359
3984,97.92,94.44411
3985,95.92,92.53645
3986,95.4,91.30734
3987,93.41,90.90205
3988,93.1,91.21199
3989,92.88,93.0556
3990,92.88,96.86186
3991,94.08,99.867165
3992,99.0,100.91864
3993,96.77,100.065414
3994,95.4,98.354996
3995,93.35,96.857506
3996,92.72,96.08896
3997,89.67,94.3044
3998,87.29,92.42659
3999,83.43,91.41624
4000,76.29,91.12247
4001,84.77,93.63388
4002,92.95,98.15914
4003,95.92,100.591644
4004,102.37,101.34616
4005,98.91,101.24843
4006,94.86,99.956604
4007,92.63,97.29593
4008,93.35,92.29345
4009,90.56,90.55205
4010,89.15,89.57731
4011,89.03,89.053
4012,88.62,89.33685
4013,89.64,90.768814
4014,91.42,93.384796
4015,97.05,95.98174
4016,100.02,96.63028
4017,96.88,94.66595
4018,95.99,93.063255
4019,94.4,92.01709
4020,95.88,91.28295
4021,94.07,90.05306
4022,92.21,88.348946
4023,87.23,86.49871
4024,86.0,85.31433
4025,88.77,86.618164
4026,91.1,91.30113
4027,97.0,95.904495
4028,96.91,97.55871
4029,94.07,97.730545
4030,93.56,96.3501
4031,91.27,93.950745
4032,93.35,93.76534
4033,93.12,92.89148
4034,92.7,92.02656
4035,92.19,91.31558
4036,92.19,90.7946
4037,91.09,90.91056
4038,89.09,90.67705
4039,89.64,89.702576
4040,92.53,88.788666
4041,92.7,88.137375
4042,92.03,87.40113
4043,89.6,86.559395
4044,88.24,85.94495
4045,86.83,84.98715
4046,79.0,83.19492
4047,66.9,81.30441
4048,65.99,79.98358
4049,73.0,81.067505
4050,81.0,86.32553
4051,89.0,91.95227
4052,92.75,95.47483
4053,92.19,96.07961
4054,91.25,95.145905
4055,87.0,93.5977
4056,80.95,90.63962
4057,66.8,89.25054
4058,65.74,87.349594
4059,62.1,85.74773
4060,62.0,84.139084
4061,59.97,82.54481
4062,58.0,81.18095
4063,54.58,79.68027
4064,55.0,78.9911
4065,55.0,78.52438
4066,50.2,78.21388
4067,45.63,77.761444
4068,39.85,77.279
4069,27.200000000000003,77.08009
4070,23.72,76.31425
4071,26.989999999999995,75.40083
4072,8.000000000000007,75.25259
4073,3.8400000000000034,77.39597
4074,21.4,84.56894
4075,62.1,91.639915
4076,79.24,95.04276
4077,85.79,95.78577
4078,88.13,95.25273
4079,81.0,93.768974
4080,65.99,85.409065
4081,62.96,84.67677
4082,62.49,84.13576
4083,62.59,84.03017
4084,63.88,84.5759
4085,65.99,85.944214
4086,85.95,87.888214
4087,88.94,89.01845
4088,92.0,89.36632
4089,90.0,89.19242
4090,88.03,88.702866
4091,87.9,88.11923
4092,89.21,87.59112
4093,89.21,86.941666
4094,88.24,86.485405
4095,80.0,85.90646
4096,80.0,85.19193
4097,82.94,86.34589
4098,88.97,88.17247
4099,93.79,89.201
4100,94.07,89.63915
4101,93.79,89.56666
4102,93.83,88.6386
4103,90.47,87.46551
4104,93.04,85.80267
4105,89.7,84.94161
4106,87.2,84.13594
4107,87.2,83.53971
4108,83.85,83.31025
4109,86.9,85.24133
4110,90.01,87.581375
4111,93.76,88.46738
4112,96.0,88.6807
4113,93.65,88.297806
4114,90.97,87.14917
4115,90.15,86.01857
4116,90.28,85.2161
4117,90.28,83.91166
4118,89.7,82.354996
4119,86.9,80.19347
4120,82.41,79.34291
4121,89.95,81.65964
4122,89.7,85.78905
4123,93.35,88.02956
4124,90.28,88.7531
4125,89.7,88.855606
4126,90.68,87.4214
4127,82.94,85.78887
4128,89.7,91.750404
4129,87.01,89.66264
4130,81.32,88.41273
4131,82.0,87.93071
4132,83.0,87.92763
4133,86.9,90.385124
4134,90.28,93.61966
4135,92.08,95.06282
4136,95.0,95.474434
4137,94.74,94.77725
4138,93.35,93.39362
4139,92.08,92.118645
4140,91.13,91.48957
4141,90.76,90.14292
4142,90.28,88.78407
4143,89.7,86.15277
4144,87.35,83.686195
4145,90.96,85.82548
4146,93.22,91.05922
4147,92.32,94.43028
4148,92.17,95.506744
4149,92.17,95.51663
4150,93.35,93.477325
4151,86.34,91.66977
4152,83.0,89.753876
4153,79.29,88.40026
4154,76.19,87.05162
4155,71.51,86.22414
4156,68.93,86.51152
4157,73.38,88.1946
4158,81.5,91.55823
4159,92.79,93.39732
4160,92.45,93.987
4161,89.7,93.577736
4162,87.35,92.62428
4163,88.55,91.44853
4164,90.16,90.842575
4165,87.34,89.590546
4166,84.64,88.013504
4167,82.51,86.18132
4168,84.0,84.22808
4169,90.26,84.34791
4170,90.58,87.48438
4171,93.0,91.739685
4172,93.35,93.543274
4173,93.92,93.48315
4174,94.32,91.41368
4175,88.91,89.94681
4176,87.2,86.85315
4177,80.0,85.916466
4178,76.99,85.453156
4179,75.44,85.410225
4180,75.77,85.717636
4181,78.3,87.30014
4182,86.9,90.17445
4183,94.89,91.4068
4184,98.35,91.68247
4185,95.02,91.18243
4186,91.45,90.39205
4187,89.06,89.78699
4188,86.45,89.52937
4189,81.2,88.63624
4190,79.26,88.01153
4191,78.96,86.9416
4192,79.83,85.75806
4193,85.83,87.053085
4194,87.42,89.821335
4195,93.35,91.393814
4196,95.02,91.80207
4197,95.82,91.12047
4198,95.45,89.481766
4199,89.71,88.06212
4200,91.01,85.57097
4201,89.73,84.0433
4202,91.03,82.18189
4203,91.45,80.695724
4204,93.0,79.47768
4205,93.35,79.34438
4206,93.35,79.13419
4207,91.45,77.206856
4208,90.15,74.64108
4209,87.64,71.63431
4210,87.35,68.88076
4211,86.45,67.30318
4212,76.6,65.6502
4213,68.97,63.04309
4214,65.74,60.450687
4215,64.87,58.68878
4216,65.34,58.101803
4217,69.21,57.536922
4218,75.08,58.38553
4219,85.3,66.99383
4220,88.55,79.32365
4221,91.66,82.93616
4222,91.03,81.26347
4223,87.5,76.2902
4224,87.64,90.02032
4225,86.9,87.14593
4226,82.6,81.952324
4227,84.45,77.6132
4228,84.45,73.857346
4229,81.2,71.74634
4230,80.0,70.110794
4231,75.25,67.46723
4232,67.99,65.50929
4233,66.25,64.293495
4234,65.08,62.964554
4235,61.99,61.282093
